,WorkerId,HumanCondition,FeedbackCondition,GoodCondition,Topic,SelfAssessment,OtherAssessment,TruePerformance,OtherPerformance,Round
2018,A228YSXU6H27QT,False,True,False,3,5,7,3,3,1
2019,A228YSXU6H27QT,False,True,False,1,4,3,4,5,1
2020,A228YSXU6H27QT,False,True,False,4,8,6,10,9,2
2021,A228YSXU6H27QT,False,True,False,2,10,7,11,7,2
2022,A228YSXU6H27QT,False,True,False,3,6,5,6,3,2
2023,A228YSXU6H27QT,False,True,False,1,4,6,4,3,2
2024,A228YSXU6H27QT,False,True,False,4,9,7,9,9,3
2025,A228YSXU6H27QT,False,True,False,2,8,6,7,4,3
2026,A228YSXU6H27QT,False,True,False,3,6,5,5,5,3
2027,A228YSXU6H27QT,False,True,False,1,4,5,6,4,3
2028,A228YSXU6H27QT,False,True,False,4,9,7,9,7,4
2029,A228YSXU6H27QT,False,True,False,2,10,8,9,8,4
2030,A228YSXU6H27QT,False,True,False,3,6,6,7,4,4
2031,A228YSXU6H27QT,False,True,False,1,7,5,4,2,4
2032,ACVEFRSUAPSEQ,False,True,False,2,2,4,5,4,1
2033,ACVEFRSUAPSEQ,False,True,False,1,1,3,2,5,1
2034,ACVEFRSUAPSEQ,False,True,False,3,2,9,7,5,1
2035,ACVEFRSUAPSEQ,False,True,False,4,9,10,11,9,1
2036,ACVEFRSUAPSEQ,False,True,False,2,4,4,4,6,2
2037,ACVEFRSUAPSEQ,False,True,False,1,2,5,6,4,2
2038,ACVEFRSUAPSEQ,False,True,False,3,2,4,6,3,2
2039,ACVEFRSUAPSEQ,False,True,False,4,9,10,11,5,2
2040,ACVEFRSUAPSEQ,False,True,False,2,3,3,5,8,3
2041,ACVEFRSUAPSEQ,False,True,False,1,3,4,6,2,3
2042,ACVEFRSUAPSEQ,False,True,False,3,3,4,4,3,3
2043,ACVEFRSUAPSEQ,False,True,False,4,10,8,9,7,3
2044,ACVEFRSUAPSEQ,False,True,False,2,3,5,8,7,4
2045,ACVEFRSUAPSEQ,False,True,False,1,2,3,8,3,4
2046,ACVEFRSUAPSEQ,False,True,False,3,4,8,8,4,4
2047,ACVEFRSUAPSEQ,False,True,False,4,11,11,12,9,4
2048,A27BUT19WQ6P1O,False,True,False,3,10,12,11,4,1
2049,A27BUT19WQ6P1O,False,True,False,4,12,10,12,9,1
2050,A27BUT19WQ6P1O,False,True,False,1,6,7,7,4,1
2051,A27BUT19WQ6P1O,False,True,False,2,10,5,10,8,1
2052,A27BUT19WQ6P1O,False,True,False,3,11,5,9,3,2
2053,A27BUT19WQ6P1O,False,True,False,4,11,6,12,7,2
2054,A27BUT19WQ6P1O,False,True,False,1,9,7,8,2,2
2055,A27BUT19WQ6P1O,False,True,False,2,11,6,10,7,2
2056,A27BUT19WQ6P1O,False,True,False,3,9,7,6,5,3
2057,A27BUT19WQ6P1O,False,True,False,4,10,8,10,5,3
2058,A27BUT19WQ6P1O,False,True,False,1,7,3,8,3,3
2059,A27BUT19WQ6P1O,False,True,False,2,8,4,7,6,3
2060,A27BUT19WQ6P1O,False,True,False,3,7,4,6,3,4
2061,A27BUT19WQ6P1O,False,True,False,4,11,9,11,9,4
2062,A27BUT19WQ6P1O,False,True,False,1,9,6,7,5,4
2063,A27BUT19WQ6P1O,False,True,False,2,10,7,11,4,4
2064,A347XXV5JH19PB,True,True,False,2,6,7,6,7,1
2065,A347XXV5JH19PB,True,True,False,1,3,6,7,4,1
2066,A347XXV5JH19PB,True,True,False,4,8,7,11,6,1
2067,A347XXV5JH19PB,True,True,False,3,3,5,8,6,1
2068,A347XXV5JH19PB,True,True,False,2,6,7,7,7,2
2069,A347XXV5JH19PB,True,True,False,1,4,5,5,3,2
2070,A347XXV5JH19PB,True,True,False,4,10,7,11,5,2
2071,A347XXV5JH19PB,True,True,False,3,4,5,7,4,2
2072,A347XXV5JH19PB,True,True,False,2,6,6,6,6,3
2073,A347XXV5JH19PB,True,True,False,1,3,4,7,3,3
2074,A347XXV5JH19PB,True,True,False,4,8,6,9,3,3
2075,A347XXV5JH19PB,True,True,False,3,4,4,6,3,3
2076,A347XXV5JH19PB,True,True,False,2,5,6,6,6,4
2077,A347XXV5JH19PB,True,True,False,1,4,4,5,4,4
2078,A347XXV5JH19PB,True,True,False,4,9,7,11,1,4
2079,A347XXV5JH19PB,True,True,False,3,5,5,7,3,4
2080,A13V6ZYVF3A7EW,True,True,False,2,10,10,8,6,1
2081,A13V6ZYVF3A7EW,True,True,False,1,2,7,4,3,1
2082,A13V6ZYVF3A7EW,True,True,False,3,4,4,3,4,1
2083,A13V6ZYVF3A7EW,True,True,False,4,6,5,7,9,1
2084,A13V6ZYVF3A7EW,True,True,False,2,4,5,6,7,2
2085,A13V6ZYVF3A7EW,True,True,False,1,2,4,2,4,2
2086,A13V6ZYVF3A7EW,True,True,False,3,7,7,6,5,2
2087,A13V6ZYVF3A7EW,True,True,False,4,5,7,5,7,2
2088,A13V6ZYVF3A7EW,True,True,False,2,6,7,8,11,3
2089,A13V6ZYVF3A7EW,True,True,False,1,3,5,1,4,3
2090,A13V6ZYVF3A7EW,True,True,False,3,3,5,4,1,3
2091,A13V6ZYVF3A7EW,True,True,False,4,7,9,7,7,3
2092,A13V6ZYVF3A7EW,True,True,False,2,7,8,9,7,4
2093,A13V6ZYVF3A7EW,True,True,False,1,4,4,8,5,4
2094,A13V6ZYVF3A7EW,True,True,False,3,7,6,4,5,4
2095,A13V6ZYVF3A7EW,True,True,False,4,9,8,11,4,4
2096,A2XFO0X6RCS98M,True,True,False,3,6,4,6,5,1
2097,A2XFO0X6RCS98M,True,True,False,1,5,5,6,2,1
2098,A2XFO0X6RCS98M,True,True,False,4,7,3,8,10,1
2099,A2XFO0X6RCS98M,True,True,False,2,9,6,12,4,1
2100,A2XFO0X6RCS98M,True,True,False,3,10,7,8,6,2
2101,A2XFO0X6RCS98M,True,True,False,1,3,4,5,2,2
2102,A2XFO0X6RCS98M,True,True,False,4,8,6,9,8,2
2103,A2XFO0X6RCS98M,True,True,False,2,8,7,10,6,2
2104,A2XFO0X6RCS98M,True,True,False,3,9,7,9,4,3
2105,A2XFO0X6RCS98M,True,True,False,1,4,2,4,5,3
2106,A2XFO0X6RCS98M,True,True,False,4,9,7,10,8,3
2107,A2XFO0X6RCS98M,True,True,False,2,10,8,10,8,3
2108,A2XFO0X6RCS98M,True,True,False,3,9,5,5,4,4
2109,A2XFO0X6RCS98M,True,True,False,1,5,5,8,3,4
2110,A2XFO0X6RCS98M,True,True,False,4,8,7,10,6,4
2111,A2XFO0X6RCS98M,True,True,False,2,10,8,11,6,4
2112,A2TG7EEQ2XG2IK,True,True,False,2,1,5,5,7,1
2113,A2TG7EEQ2XG2IK,True,True,False,3,2,9,5,5,1
2114,A2TG7EEQ2XG2IK,True,True,False,1,0,5,3,4,1
2115,A2TG7EEQ2XG2IK,True,True,False,4,2,7,4,7,1
2116,A2TG7EEQ2XG2IK,True,True,False,2,1,6,5,11,2
2117,A2TG7EEQ2XG2IK,True,True,False,3,1,6,5,1,2
2118,A2TG7EEQ2XG2IK,True,True,False,1,1,5,2,3,2
2119,A2TG7EEQ2XG2IK,True,True,False,4,3,6,8,7,2
2120,A2TG7EEQ2XG2IK,True,True,False,2,2,6,3,6,3
2121,A2TG7EEQ2XG2IK,True,True,False,3,1,5,7,4,3
2122,A2TG7EEQ2XG2IK,True,True,False,1,2,5,6,4,3
2123,A2TG7EEQ2XG2IK,True,True,False,4,3,6,6,9,3
2124,A2TG7EEQ2XG2IK,True,True,False,2,2,6,6,7,4
2125,A2TG7EEQ2XG2IK,True,True,False,3,1,5,3,5,4
2126,A2TG7EEQ2XG2IK,True,True,False,1,2,5,5,5,4
2127,A2TG7EEQ2XG2IK,True,True,False,4,2,5,9,4,4
2128,A1R0689JPSQ3OF,True,True,False,2,8,5,9,7,1
2129,A1R0689JPSQ3OF,True,True,False,1,4,7,8,5,1
2130,A1R0689JPSQ3OF,True,True,False,4,11,7,11,4,1
2131,A1R0689JPSQ3OF,True,True,False,3,9,5,6,1,1
2132,A1R0689JPSQ3OF,True,True,False,2,7,5,8,7,2
2133,A1R0689JPSQ3OF,True,True,False,1,6,8,5,3,2
2134,A1R0689JPSQ3OF,True,True,False,4,8,5,9,7,2
2135,A1R0689JPSQ3OF,True,True,False,3,7,3,11,5,2
2136,A1R0689JPSQ3OF,True,True,False,2,8,10,7,6,3
2137,A1R0689JPSQ3OF,True,True,False,1,6,4,8,4,3
2138,A1R0689JPSQ3OF,True,True,False,4,9,6,11,9,3
2139,A1R0689JPSQ3OF,True,True,False,3,10,5,9,5,3
2140,A1R0689JPSQ3OF,True,True,False,2,8,8,7,11,4
2141,A1R0689JPSQ3OF,True,True,False,1,5,4,5,4,4
2142,A1R0689JPSQ3OF,True,True,False,4,11,6,10,7,4
2143,A1R0689JPSQ3OF,True,True,False,3,9,5,9,4,4
2144,AETIZKQNUSBLB,True,True,False,1,3,4,7,5,1
2145,AETIZKQNUSBLB,True,True,False,4,10,9,12,5,1
2146,AETIZKQNUSBLB,True,True,False,2,10,10,9,7,1
2147,AETIZKQNUSBLB,True,True,False,3,4,5,4,4,1
2148,AETIZKQNUSBLB,True,True,False,1,3,3,5,6,2
2149,AETIZKQNUSBLB,True,True,False,4,9,8,11,10,2
2150,AETIZKQNUSBLB,True,True,False,2,10,9,12,7,2
2151,AETIZKQNUSBLB,True,True,False,3,4,5,8,2,2
2152,AETIZKQNUSBLB,True,True,False,1,2,4,5,3,3
2153,AETIZKQNUSBLB,True,True,False,4,10,6,10,6,3
2154,AETIZKQNUSBLB,True,True,False,2,8,4,9,4,3
2155,AETIZKQNUSBLB,True,True,False,3,4,5,5,3,3
2156,AETIZKQNUSBLB,True,True,False,1,3,3,8,5,4
2157,AETIZKQNUSBLB,True,True,False,4,9,6,9,8,4
2158,AETIZKQNUSBLB,True,True,False,2,9,7,11,4,4
2159,AETIZKQNUSBLB,True,True,False,3,9,7,8,1,4
2160,AR1IWBDA7MC86,True,True,False,1,3,4,5,3,1
2161,AR1IWBDA7MC86,True,True,False,3,4,4,7,4,1
2162,AR1IWBDA7MC86,True,True,False,4,11,10,10,7,1
2163,AR1IWBDA7MC86,True,True,False,2,11,8,11,6,1
2164,AR1IWBDA7MC86,True,True,False,1,4,3,4,4,2
2165,AR1IWBDA7MC86,True,True,False,3,5,4,8,5,2
2166,AR1IWBDA7MC86,True,True,False,4,12,5,12,7,2
2167,AR1IWBDA7MC86,True,True,False,2,9,8,9,11,2
2168,AR1IWBDA7MC86,True,True,False,1,3,3,5,4,3
2169,AR1IWBDA7MC86,True,True,False,3,5,4,6,1,3
2170,AR1IWBDA7MC86,True,True,False,4,12,8,12,4,3
2171,AR1IWBDA7MC86,True,True,False,2,11,9,12,7,3
2172,AR1IWBDA7MC86,True,True,False,1,3,2,3,5,4
2173,AR1IWBDA7MC86,True,True,False,3,6,5,10,5,4
2174,AR1IWBDA7MC86,True,True,False,4,12,8,12,9,4
2175,AR1IWBDA7MC86,True,True,False,2,11,8,10,7,4
2176,A1CFPKUOCGJIM6,True,True,False,1,3,6,5,2,1
2177,A1CFPKUOCGJIM6,True,True,False,3,2,5,4,4,1
2178,A1CFPKUOCGJIM6,True,True,False,4,4,5,7,8,1
2179,A1CFPKUOCGJIM6,True,True,False,2,5,2,5,4,1
2180,A1CFPKUOCGJIM6,True,True,False,1,3,6,6,5,2
2181,A1CFPKUOCGJIM6,True,True,False,3,3,7,3,5,2
2182,A1CFPKUOCGJIM6,True,True,False,4,5,8,9,6,2
2183,A1CFPKUOCGJIM6,True,True,False,2,6,4,8,6,2
2184,A1CFPKUOCGJIM6,True,True,False,1,4,9,3,3,3
2185,A1CFPKUOCGJIM6,True,True,False,3,4,7,8,4,3
2186,A1CFPKUOCGJIM6,True,True,False,4,5,9,6,8,3
2187,A1CFPKUOCGJIM6,True,True,False,2,6,4,9,6,3
2188,A1CFPKUOCGJIM6,True,True,False,1,3,7,7,2,4
2189,A1CFPKUOCGJIM6,True,True,False,3,3,8,6,6,4
2190,A1CFPKUOCGJIM6,True,True,False,4,5,10,7,10,4
2191,A1CFPKUOCGJIM6,True,True,False,2,6,4,10,8,4
2192,A3R19ZA45J8915,True,True,False,3,5,5,7,9,1
2193,A3R19ZA45J8915,True,True,False,2,4,4,7,4,1
2194,A3R19ZA45J8915,True,True,False,4,11,12,12,9,1
2195,A3R19ZA45J8915,True,True,False,1,3,5,5,2,1
2196,A3R19ZA45J8915,True,True,False,3,3,5,3,5,2
2197,A3R19ZA45J8915,True,True,False,2,3,3,6,4,2
2198,A3R19ZA45J8915,True,True,False,4,9,11,8,10,2
2199,A3R19ZA45J8915,True,True,False,1,7,8,9,3,2
2200,A3R19ZA45J8915,True,True,False,3,5,7,5,2,3
2201,A3R19ZA45J8915,True,True,False,2,4,5,7,6,3
2202,A3R19ZA45J8915,True,True,False,4,9,10,10,10,3
2203,A3R19ZA45J8915,True,True,False,1,4,6,3,4,3
2204,A3R19ZA45J8915,True,True,False,3,3,4,5,5,4
2205,A3R19ZA45J8915,True,True,False,2,8,8,6,6,4
2206,A3R19ZA45J8915,True,True,False,4,10,10,11,12,4
2207,A3R19ZA45J8915,True,True,False,1,3,6,6,2,4
2208,A1Z0OXPK52VETL,True,True,False,3,2,5,7,1,1
2209,A1Z0OXPK52VETL,True,True,False,2,6,5,6,7,1
2210,A1Z0OXPK52VETL,True,True,False,1,4,5,7,4,1
2211,A1Z0OXPK52VETL,True,True,False,4,9,7,9,7,1
2212,A1Z0OXPK52VETL,True,True,False,3,4,8,5,5,2
2213,A1Z0OXPK52VETL,True,True,False,2,5,6,4,6,2
2214,A1Z0OXPK52VETL,True,True,False,1,5,5,3,3,2
2215,A1Z0OXPK52VETL,True,True,False,4,7,6,8,7,2
2216,A1Z0OXPK52VETL,True,True,False,3,4,5,4,4,3
2217,A1Z0OXPK52VETL,True,True,False,2,3,3,6,11,3
2218,A1Z0OXPK52VETL,True,True,False,1,8,7,5,4,3
2219,A1Z0OXPK52VETL,True,True,False,4,8,4,10,9,3
2220,A1Z0OXPK52VETL,True,True,False,3,8,6,5,5,4
2221,A1Z0OXPK52VETL,True,True,False,2,6,5,4,7,4
2222,A1Z0OXPK52VETL,True,True,False,1,8,5,5,5,4
2223,A1Z0OXPK52VETL,True,True,False,4,10,8,12,4,4
2224,A1IZ4NX41GKU4X,True,True,False,3,8,6,10,6,1
2225,A1IZ4NX41GKU4X,True,True,False,2,5,4,8,7,1
2226,A1IZ4NX41GKU4X,True,True,False,1,6,4,8,3,1
2227,A1IZ4NX41GKU4X,True,True,False,4,10,7,10,5,1
2228,A1IZ4NX41GKU4X,True,True,False,3,9,6,10,3,2
2229,A1IZ4NX41GKU4X,True,True,False,2,8,5,5,6,2
2230,A1IZ4NX41GKU4X,True,True,False,1,6,6,6,4,2
2231,A1IZ4NX41GKU4X,True,True,False,4,8,5,10,3,2
2232,A1IZ4NX41GKU4X,True,True,False,3,8,4,7,3,3
2233,A1IZ4NX41GKU4X,True,True,False,2,8,5,9,7,3
2234,A1IZ4NX41GKU4X,True,True,False,1,8,6,8,4,3
2235,A1IZ4NX41GKU4X,True,True,False,4,8,5,12,6,3
2236,A1IZ4NX41GKU4X,True,True,False,3,9,6,9,4,4
2237,A1IZ4NX41GKU4X,True,True,False,2,8,4,6,6,4
2238,A1IZ4NX41GKU4X,True,True,False,1,7,5,8,3,4
2239,A1IZ4NX41GKU4X,True,True,False,4,11,10,11,1,4
2240,A3OLRWACCCCUTU,True,True,False,4,9,7,10,8,1
2241,A3OLRWACCCCUTU,True,True,False,2,7,5,8,4,1
2242,A3OLRWACCCCUTU,True,True,False,1,9,8,11,5,1
2243,A3OLRWACCCCUTU,True,True,False,3,8,6,10,5,1
2244,A3OLRWACCCCUTU,True,True,False,4,9,7,12,10,2
2245,A3OLRWACCCCUTU,True,True,False,2,8,6,8,8,2
2246,A3OLRWACCCCUTU,True,True,False,1,7,7,9,3,2
2247,A3OLRWACCCCUTU,True,True,False,3,7,6,8,4,2
2248,A3OLRWACCCCUTU,True,True,False,4,8,6,11,6,3
2249,A3OLRWACCCCUTU,True,True,False,2,7,5,8,6,3
2250,A3OLRWACCCCUTU,True,True,False,1,8,7,9,2,3
2251,A3OLRWACCCCUTU,True,True,False,3,9,7,11,4,3
2252,A3OLRWACCCCUTU,True,True,False,4,10,7,12,8,4
2253,A3OLRWACCCCUTU,True,True,False,2,7,6,10,6,4
2254,A3OLRWACCCCUTU,True,True,False,1,9,9,10,2,4
2255,A3OLRWACCCCUTU,True,True,False,3,7,7,11,6,4
2256,AJAPJJTISC36L,True,True,False,2,3,7,5,7,1
2257,AJAPJJTISC36L,True,True,False,4,9,8,9,7,1
2258,AJAPJJTISC36L,True,True,False,3,3,4,10,4,1
2259,AJAPJJTISC36L,True,True,False,1,4,4,5,3,1
2260,AJAPJJTISC36L,True,True,False,2,3,7,7,7,2
2261,AJAPJJTISC36L,True,True,False,4,10,8,9,7,2
2262,AJAPJJTISC36L,True,True,False,3,4,4,2,1,2
2263,AJAPJJTISC36L,True,True,False,1,4,3,4,4,2
2264,AJAPJJTISC36L,True,True,False,2,7,10,4,6,3
2265,AJAPJJTISC36L,True,True,False,4,10,8,11,9,3
2266,AJAPJJTISC36L,True,True,False,3,6,4,8,5,3
2267,AJAPJJTISC36L,True,True,False,1,6,5,4,5,3
2268,AJAPJJTISC36L,True,True,False,2,4,10,7,11,4
2269,AJAPJJTISC36L,True,True,False,4,10,8,11,4,4
2270,AJAPJJTISC36L,True,True,False,3,9,6,4,5,4
2271,AJAPJJTISC36L,True,True,False,1,5,5,5,4,4
2272,A2ELXYKRPPGRPB,True,True,False,2,7,8,5,4,1
2273,A2ELXYKRPPGRPB,True,True,False,4,10,9,11,6,1
2274,A2ELXYKRPPGRPB,True,True,False,1,6,8,3,3,1
2275,A2ELXYKRPPGRPB,True,True,False,3,5,5,7,4,1
2276,A2ELXYKRPPGRPB,True,True,False,2,7,7,8,8,2
2277,A2ELXYKRPPGRPB,True,True,False,4,10,10,9,8,2
2278,A2ELXYKRPPGRPB,True,True,False,1,9,7,5,2,2
2279,A2ELXYKRPPGRPB,True,True,False,3,7,5,6,6,2
2280,A2ELXYKRPPGRPB,True,True,False,2,7,6,6,6,3
2281,A2ELXYKRPPGRPB,True,True,False,4,10,8,9,8,3
2282,A2ELXYKRPPGRPB,True,True,False,1,8,6,8,2,3
2283,A2ELXYKRPPGRPB,True,True,False,3,4,5,5,4,3
2284,A2ELXYKRPPGRPB,True,True,False,2,8,7,7,6,4
2285,A2ELXYKRPPGRPB,True,True,False,4,12,10,11,10,4
2286,A2ELXYKRPPGRPB,True,True,False,1,5,5,7,5,4
2287,A2ELXYKRPPGRPB,True,True,False,3,5,3,5,5,4
2288,A314XJY8V1YL12,True,True,False,2,3,7,9,7,1
2289,A314XJY8V1YL12,True,True,False,3,4,6,9,1,1
2290,A314XJY8V1YL12,True,True,False,1,5,3,8,5,1
2291,A314XJY8V1YL12,True,True,False,4,10,7,10,8,1
2292,A314XJY8V1YL12,True,True,False,2,5,8,6,4,2
2293,A314XJY8V1YL12,True,True,False,3,7,6,6,4,2
2294,A314XJY8V1YL12,True,True,False,1,5,4,8,5,2
2295,A314XJY8V1YL12,True,True,False,4,7,6,9,10,2
2296,A314XJY8V1YL12,True,True,False,2,4,7,5,7,3
2297,A314XJY8V1YL12,True,True,False,3,5,6,6,3,3
2298,A314XJY8V1YL12,True,True,False,1,5,3,4,6,3
2299,A314XJY8V1YL12,True,True,False,4,9,8,11,5,3
2300,A314XJY8V1YL12,True,True,False,2,7,9,8,4,4
2301,A314XJY8V1YL12,True,True,False,3,7,6,11,2,4
2302,A314XJY8V1YL12,True,True,False,1,6,5,7,3,4
2303,A314XJY8V1YL12,True,True,False,4,6,5,9,6,4
2304,A2JIQYORPF0PSE,True,True,False,3,4,5,6,5,1
2305,A2JIQYORPF0PSE,True,True,False,1,4,4,4,4,1
2306,A2JIQYORPF0PSE,True,True,False,2,8,7,8,6,1
2307,A2JIQYORPF0PSE,True,True,False,4,7,4,9,12,1
2308,A2JIQYORPF0PSE,True,True,False,3,7,6,4,5,2
2309,A2JIQYORPF0PSE,True,True,False,1,7,5,8,3,2
2310,A2JIQYORPF0PSE,True,True,False,2,8,8,10,4,2
2311,A2JIQYORPF0PSE,True,True,False,4,10,10,11,9,2
2312,A2JIQYORPF0PSE,True,True,False,3,7,8,6,2,3
2313,A2JIQYORPF0PSE,True,True,False,1,8,4,5,2,3
2314,A2JIQYORPF0PSE,True,True,False,2,5,5,8,4,3
2315,A2JIQYORPF0PSE,True,True,False,4,10,11,10,10,3
2316,A2JIQYORPF0PSE,True,True,False,3,7,6,7,9,4
2317,A2JIQYORPF0PSE,True,True,False,1,7,3,8,2,4
2318,A2JIQYORPF0PSE,True,True,False,2,8,8,8,6,4
2319,A2JIQYORPF0PSE,True,True,False,4,8,8,8,10,4
2320,A3O81LHBBI8NPK,True,True,False,1,4,6,8,5,1
2321,A3O81LHBBI8NPK,True,True,False,4,4,9,9,6,1
2322,A3O81LHBBI8NPK,True,True,False,3,2,5,4,3,1
2323,A3O81LHBBI8NPK,True,True,False,2,8,3,9,7,1
2324,A3O81LHBBI8NPK,True,True,False,1,7,5,7,3,2
2325,A3O81LHBBI8NPK,True,True,False,4,8,2,10,5,2
2326,A3O81LHBBI8NPK,True,True,False,3,4,5,4,4,2
2327,A3O81LHBBI8NPK,True,True,False,2,7,4,9,4,2
2328,A3O81LHBBI8NPK,True,True,False,1,4,5,5,5,3
2329,A3O81LHBBI8NPK,True,True,False,4,3,5,9,8,3
2330,A3O81LHBBI8NPK,True,True,False,3,6,5,5,1,3
2331,A3O81LHBBI8NPK,True,True,False,2,6,4,6,7,3
2332,A3O81LHBBI8NPK,True,True,False,1,4,5,2,6,4
2333,A3O81LHBBI8NPK,True,True,False,4,7,6,10,10,4
2334,A3O81LHBBI8NPK,True,True,False,3,7,4,7,2,4
2335,A3O81LHBBI8NPK,True,True,False,2,8,4,8,4,4
2336,A264NN7JBX4UDQ,True,True,False,4,8,8,8,10,1
2337,A264NN7JBX4UDQ,True,True,False,1,10,10,7,2,1
2338,A264NN7JBX4UDQ,True,True,False,3,7,9,5,5,1
2339,A264NN7JBX4UDQ,True,True,False,2,9,8,5,6,1
2340,A264NN7JBX4UDQ,True,True,False,4,8,7,4,10,2
2341,A264NN7JBX4UDQ,True,True,False,1,5,6,6,3,2
2342,A264NN7JBX4UDQ,True,True,False,3,7,7,4,9,2
2343,A264NN7JBX4UDQ,True,True,False,2,6,7,5,4,2
2344,A264NN7JBX4UDQ,True,True,False,4,7,6,11,9,3
2345,A264NN7JBX4UDQ,True,True,False,1,3,6,2,4,3
2346,A264NN7JBX4UDQ,True,True,False,3,6,6,6,2,3
2347,A264NN7JBX4UDQ,True,True,False,2,7,8,8,6,3
2348,A264NN7JBX4UDQ,True,True,False,4,7,8,3,12,4
2349,A264NN7JBX4UDQ,True,True,False,1,7,7,3,2,4
2350,A264NN7JBX4UDQ,True,True,False,3,6,7,5,5,4
2351,A264NN7JBX4UDQ,True,True,False,2,7,6,7,4,4
2352,A1GF29TP5AVQ49,True,True,False,2,2,8,4,6,1
2353,A1GF29TP5AVQ49,True,True,False,4,4,8,3,5,1
2354,A1GF29TP5AVQ49,True,True,False,1,2,9,5,3,1
2355,A1GF29TP5AVQ49,True,True,False,3,3,5,7,3,1
2356,A1GF29TP5AVQ49,True,True,False,2,3,9,5,6,2
2357,A1GF29TP5AVQ49,True,True,False,4,5,5,8,3,2
2358,A1GF29TP5AVQ49,True,True,False,1,2,8,7,3,2
2359,A1GF29TP5AVQ49,True,True,False,3,7,7,8,4,2
2360,A1GF29TP5AVQ49,True,True,False,2,3,5,6,7,3
2361,A1GF29TP5AVQ49,True,True,False,4,5,4,9,6,3
2362,A1GF29TP5AVQ49,True,True,False,1,4,7,7,4,3
2363,A1GF29TP5AVQ49,True,True,False,3,4,5,6,3,3
2364,A1GF29TP5AVQ49,True,True,False,2,3,5,6,7,4
2365,A1GF29TP5AVQ49,True,True,False,4,9,7,11,1,4
2366,A1GF29TP5AVQ49,True,True,False,1,3,5,4,4,4
2367,A1GF29TP5AVQ49,True,True,False,3,5,5,5,6,4
2368,A1VIP6S8H2XXH7,False,False,True,4,11,9,12,10,1
2369,A1VIP6S8H2XXH7,False,False,True,1,4,6,4,8,1
2370,A1VIP6S8H2XXH7,False,False,True,2,7,8,6,10,1
2371,A1VIP6S8H2XXH7,False,False,True,3,7,9,7,6,1
2372,A1VIP6S8H2XXH7,False,False,True,4,11,10,9,11,2
2373,A1VIP6S8H2XXH7,False,False,True,1,4,7,4,9,2
2374,A1VIP6S8H2XXH7,False,False,True,2,6,8,6,8,2
2375,A1VIP6S8H2XXH7,False,False,True,3,10,10,8,9,2
2376,A1VIP6S8H2XXH7,False,False,True,4,10,11,10,11,3
2377,A1VIP6S8H2XXH7,False,False,True,1,3,6,4,10,3
2378,A1VIP6S8H2XXH7,False,False,True,2,9,10,10,6,3
2379,A1VIP6S8H2XXH7,False,False,True,3,8,10,10,9,3
2380,A1VIP6S8H2XXH7,False,False,True,4,10,10,11,11,4
2381,A1VIP6S8H2XXH7,False,False,True,1,7,6,8,10,4
2382,A1VIP6S8H2XXH7,False,False,True,2,8,8,8,11,4
2383,A1VIP6S8H2XXH7,False,False,True,3,9,10,10,10,4
2384,A1GKEEI844CEKI,False,False,True,4,7,10,8,11,1
2385,A1GKEEI844CEKI,False,False,True,3,10,8,10,9,1
2386,A1GKEEI844CEKI,False,False,True,1,8,10,11,10,1
2387,A1GKEEI844CEKI,False,False,True,2,7,9,7,10,1
2388,A1GKEEI844CEKI,False,False,True,4,3,10,5,11,2
2389,A1GKEEI844CEKI,False,False,True,3,8,7,9,6,2
2390,A1GKEEI844CEKI,False,False,True,1,7,9,7,10,2
2391,A1GKEEI844CEKI,False,False,True,2,7,10,6,6,2
2392,A1GKEEI844CEKI,False,False,True,4,7,12,12,10,3
2393,A1GKEEI844CEKI,False,False,True,3,9,11,8,9,3
2394,A1GKEEI844CEKI,False,False,True,1,9,12,8,8,3
2395,A1GKEEI844CEKI,False,False,True,2,5,11,7,11,3
2396,A1GKEEI844CEKI,False,False,True,4,6,11,10,11,4
2397,A1GKEEI844CEKI,False,False,True,3,7,10,9,10,4
2398,A1GKEEI844CEKI,False,False,True,1,8,10,7,9,4
2399,A1GKEEI844CEKI,False,False,True,2,4,10,8,8,4
2400,A3862RIFFUV141,False,False,True,3,4,9,3,9,1
2401,A3862RIFFUV141,False,False,True,2,7,9,5,10,1
2402,A3862RIFFUV141,False,False,True,4,11,10,12,10,1
2403,A3862RIFFUV141,False,False,True,1,5,9,6,8,1
2404,A3862RIFFUV141,False,False,True,3,5,10,5,9,2
2405,A3862RIFFUV141,False,False,True,2,6,8,6,11,2
2406,A3862RIFFUV141,False,False,True,4,10,11,11,11,2
2407,A3862RIFFUV141,False,False,True,1,6,11,5,10,2
2408,A3862RIFFUV141,False,False,True,3,7,11,6,6,3
2409,A3862RIFFUV141,False,False,True,2,7,9,7,8,3
2410,A3862RIFFUV141,False,False,True,4,10,11,10,11,3
2411,A3862RIFFUV141,False,False,True,1,5,8,4,9,3
2412,A3862RIFFUV141,False,False,True,3,5,10,8,10,4
2413,A3862RIFFUV141,False,False,True,2,7,9,6,6,4
2414,A3862RIFFUV141,False,False,True,4,10,11,10,11,4
2415,A3862RIFFUV141,False,False,True,1,5,10,6,10,4
2416,A359ETX78LN74M,False,False,True,3,3,7,7,9,1
2417,A359ETX78LN74M,False,False,True,2,6,7,8,6,1
2418,A359ETX78LN74M,False,False,True,1,3,7,4,9,1
